Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility
40,0,19.2,41.2,17.92666667,41.5,19.5,40.7,18.6,38.09,17.42,54.79,-1.697222222,88.93888889,18.79,34.4,19.39,41.75,17.06666667,37.26,-1.6,756.6,84.5,2.5,26.5
30,0,21.5,38.43333333,17.89,43.06,22.39,37.12666667,22.27714286,35.77714286,20.39,44.2,-0.066666667,51.03,20.79,30.89,22.29,38.79,20.5,39.59,0.766666667,760.6166667,97.66666667,1,22.5
70,0,22,38.7,20.9,39.42666667,24.26,35.72333333,22.1,35.86333333,20.63333333,46.5,8.323333333,32.69333333,21.2,30.99714286,22.89,42.918,20.73,39,6.3,756.6,82,4,40
60,10,21.79,38.06,19.29,40.33333333,21.7,36.59,21.29,37.634,20,53.06666667,3.29,53.56,20.6,32.4,23.29,43.23,19.5,37.32666667,4.816666667,748.7833333,93.5,4,52.5
200,10,19.89,47.4725,19.5,45.4,20,45.2,16.5,48.29,20.29611111,84.58333333,8.566666667,99.9,16.84555556,44.48111111,18.30666667,55.16722222,16.39,48.79,8.3,751.9666667,91.33333333,10.66666667,51.83333333
50,0,18.6,42.4,17.96333333,41.7,19.7,43.2,18.2,42.2,17.39,62.36333333,3.09,90.9,18,42.46666667,19.03333333,50.36,16.7,47.76,3.316666667,750.8666667,90,5.833333333,28.66666667
110,0,19.89,42.76,19.26,41.16333333,20.42666667,41.43333333,18.7,42,18.6,56.155,6.56,93.9,20,39.19388889,22.225,46.22666667,18.7,42.29,5.4,749.3333333,88.33333333,4.333333333,21.66666667
80,0,23.5,33.7,22.13333333,32.86333333,23.1,35.36333333,23.1,32.86333333,21.1,40.23,9.433333333,5.863333333,22.43714286,32.49714286,24.912,37.554,20.39,33.4,11.73333333,764.2333333,55.33333333,3,40
110,0,23.5,34.65666667,22.65714286,32.55142857,24.18,34.054,23.39,33.7,22.736,36.754,17.13333333,1,23.7,28.39,24.89,34.4,22.89,38.58428571,14.4,760.3,44.5,2.5,40
140,20,20.89,48.32333333,20.6,43.56666667,21,42.76,19.1,45.79,19.49055556,72.325,5.19,93.19,19.90222222,37.62,23,45.455,19,41.9,4.8,745.6,93,2.5,46
70,0,24.29,42.3,27.445,35.55,26.254,38.29,24.32333333,39.2,22.35666667,53.33333333,23.66571429,1,23.89,42.85,24.412,45.02,22.92666667,45.12666667,18.21666667,752.0833333,62.16666667,1,37.83333333
70,20,21.2,39.7,18.85666667,43.2,22,38,21.29,38.5,19.29,47.7,9.86,40.63,20.2,35.59,21.85666667,41.26,19.46333333,39.63333333,7.8,756.9,72,3,24
90,0,22.5,39.59,23.13333333,36.52666667,23.1,38.09,22.2,38.46666667,20.89,43.79,17.83,8.626666667,22.06666667,34.62666667,23.1,40.334,21,39.66333333,17.5,750.15,49.5,6.5,40
100,0,19.29,40.73,18.7,39.76,19.29,42.03,18.89,40,17.29,48.79,3.966666667,63.02666667,18.42666667,35.82666667,19.42666667,44.73,16.89,40.09,3.916666667,757.3,76,3,40
400,0,20.56666667,41.43333333,19.7,39.2,21.6,40.8,19.2,38.9,18.39,50.43333333,4.69,90.35666667,19.5,33.79333333,22.05,41.72,18.6,39.66333333,4.3,742,73,6,40
80,0,20.7,35.22333333,17.23,38.79,21.5,35.5,19.89,34.09,18.89,53.9975,-0.866666667,51.32666667,19.29,29.5,21.79,40.62666667,18.89,38.16333333,1.39E-17,755.4,95.16666667,1.833333333,28.16666667
50,0,21,37.5,17.79,40.56,20.89,37.79,20.29,33.79,18.1,51.06,0.233333333,63.63,19.6,35.0675,21.39,43.4,18.1,40.76,0.65,763.3,88.5,1,49.5
100,0,22.1,42.43333333,20.5,44.12666667,23.29,39.29,22,40.46666667,20.73,45.7,12.16333333,40.36166667,21.1,37,21.89,42.9,20.55,40.245,10.13333333,751.8,88.33333333,3,32
60,0,25.1,39.7,22.79,41.29,25.39,34.2,25.2,39.29,23.96333333,49.93333333,9.263333333,32.76333333,24.89,36.5,25.89,43.29,23.89,44.79,9.5,753.3,85,4,22
60,10,22.29,38.7,19.1,41.9,22.5,38,21.79,35.80571429,20.7,45.09,1.826666667,47.76,21.2,30.56,23.29,38.55,20.7,38.76,5,759.9333333,85.33333333,1,40
20,0,21.23,37.09,18.39,40.2,21.5,36.59,19.85666667,34.96666667,18.35666667,46.7,5.19,59.72666667,19.6,31.1,22,42.32666667,19.7,40.545,4.6,761.8,88,1.333333333,65
90,10,21.29,44.25666667,20.82333333,41.95666667,21.5,43.7,19,41,19,54.71666667,9.533333333,55.23333333,19.6,35.345,22.05,48.04944444,19.29,44.53,8.4,747.05,65.5,8.5,40
100,0,23.39,34.73,23.33,32,24.2,34.32,23.79,32.7,23.2,37.09,15.39666667,1,23.82333333,27.39,25.6,34.7,23,34.21,12.73333333,761.6,48.33333333,4.333333333,40
110,20,20.89,45.23,20.1,43.4,21.5,43.59,21.29,42.79,19,54.68777778,8.1,89.29333333,18.775,38.275,21.13333333,48.94444444,19,45.86333333,8.6,738.7,76,8,40
80,20,21.39,41.5,21.39,41.5,22.76,38.2,22.96333333,40.16333333,20.39,44.5,12.43333333,62.8,20.6,35.874,22,41.29,20.79,39.96666667,8.6,754.4,90,2,63
50,0,21.06666667,35.36333333,17.89,39.09,20.29,36.9,19.79,34.2,18.7,52.02666667,1.905,62.264375,21.6,33.32666667,23.2,39.67642857,19.29,38.73,1.7,769.1,89,1,63
50,0,22.29,38.9,20.89,39.23,22.6,38.09,21.32333333,37.29,20.29,50.86333333,10.60545455,7.822727273,21.945,32.167,22.29,36.59,20.79,39.7,9.766666667,752.6,55.33333333,7.333333333,40
50,0,20.89,41,18,44.62666667,23,39.59,20.6,38.9,20.23,50.32666667,3.79,56.36,21,37.845,21.5,38.53857143,20.56666667,44,4.75,751.6833333,90.16666667,4.833333333,40
60,30,21.73,43.16333333,20.92666667,42.5,20.76,44.59,17.5,46.56,19.20388889,48.74722222,7.9,99.9,16,44.5,19.11111111,50.29,15.8,48.59,7.933333333,767.6,95.66666667,3,63
60,20,22,37.9,20.6,38.4,21.56666667,37.73,21.89,35.8,19.61428571,45.71857143,2.5,78.56333333,19.2,33.70428571,21.6,38.56666667,17.89,36.26,2.15,757.3,90.5,1,64.5
90,0,21.29,39.29,19.2,42.09,22.29,37.59,20.39,39.12666667,20.39,56.09333333,8.963333333,61.59333333,20.2,34.53,23.5,41.9,20.1,39,7.8,754.8666667,83.33333333,4,36.33333333
50,0,21.39,37.2,18.89,39,22.6,36.4,22.08,34.236,20.2,50.72333333,6.3,19.53333333,20.29,29.76428571,22.39,42.23,20.29,37.36,6.75,763.75,73,2.5,40
150,20,22,39.69333333,19.79,40.4,21.23,39.36333333,21.39,35.9,17.82333333,47.12666667,5.396666667,33.36333333,20.1,30.36,22.42666667,36.73,18.13333333,39.93333333,6.083333333,761.2833333,67.33333333,2,65
130,0,23.13333333,39.79,22.1,38.76,23.03333333,38.93333333,22.2,38.9,21.12,45.734,14.56,14.55666667,23.06666667,33.82666667,24.37571429,39.23571429,20.89,39.5,14.7,750.7,63.33333333,5.666666667,40
70,0,23.53333333,41.32666667,22.5,40.59,24.29,38.53,23.29,39.79,22.99714286,80.05142857,13.73333333,17.62666667,23.2,36.82142857,24.6,44.334,22.56666667,40.5,15.5,757,69,3,24
50,0,20.2,35.12666667,18.29,35.96666667,20.6,36.5,18.89,33.5,17.6,50.7,-0.566666667,59.63333333,19.5,34.174,21.26,41,18,39.82666667,-0.05,754.8166667,77.5,5,24.33333333
80,0,19.39,40.7,18.79,39.7,19.29,42,19.2,40.2,17.39,49,6.7,52.63,18.89,36.73333333,19.06666667,43.93,17,40.93333333,5.7,757.35,67,3.5,40
120,10,22,45.16333333,19.6,49.045,25.1,41.65,22.04,41.856,20.5,51.4,10,60.85,21,37.5,22.79,46.02571429,20.79,46.16,9.7,747.9,91.5,5,28.5
50,0,21.79,35.2,18.35666667,39.09,23.29,35.03,21.7,32.47142857,20.7,47.62666667,1.6,47.93,21.6,33.02571429,23.39,41.93333333,20.5,39.09,2,758.55,91.16666667,2,40
90,0,22.5,39.7,22.96333333,36.76666667,23.06666667,38.16333333,22.2,38.65666667,20.89,43.79,16.83,13.03333333,22,34.83333333,23.19571429,40.57142857,21,39.73,17.6,750.1666667,49.66666667,6.666666667,40
60,0,21.29,38.2,18.35666667,41.2,22.29,37.86333333,21.5,35.29,20,48.5,2.466666667,45.53,20.39,31.36142857,21.89,43.09,20,41.06,3.85,767.3,88,3,34.5
40,0,22.39,35.06,19.85666667,36.5,22.29,35.66333333,21,34.09,20.1,53.83,5.045,11.995,19.5,29.03333333,23.63333333,39.8,19.6,37.93333333,7.1,766,68,2,40
30,0,21.79,37.29,18.79,40.96666667,22.1,36.79,19.79,36.7,19.39,45.5,4.063333333,66.85666667,19.29,32.2,23.06666667,44.96666667,19.6,40.5,4.55,761.1,95.83333333,1,51.33333333
20,0,18.39,38.79,17.39,39,18.5,39.36333333,16.2,38.59,16.2,47.59,4.59,88.62666667,16.29,33.29611111,17.86777778,41.48277778,15.8,39.29,3.7,760.8,71.33333333,6,22.33333333
70,20,22.63333333,35.93333333,19.66666667,38.93333333,22.29,35.2,20.76,33.83333333,20.1,48.83333333,1.9,37.62333333,21.29,24.72666667,22.7,34.23,19.5,37.5,2.733333333,766.6666667,71.33333333,2.666666667,22
90,0,22.66666667,39.96666667,21.82333333,39.7,22.06,40.156,18.39,46.66333333,17.7,52.27714286,9.69,91.66,17.79,40.9,21.29,49.43,17.79,44.2,9.6,753.95,92.33333333,8.166666667,43.5
110,0,23.6,40.66333333,20.92666667,43.7,24.29,37.82666667,20.5,39.22333333,19.79,48.9,3.645,62.5225,20.89,32.59,23.6,39.29,19.7,38.46666667,5.033333333,759.1166667,86.83333333,1,28.5
60,0,23.2,42.32666667,23.53333333,39.93333333,24,40.09,23.35666667,41.03,21.1,45,20.06666667,1,22.82333333,37.73,23.1,42.23,22.62,40.518,16.13333333,751.35,67,6.833333333,30.83333333
40,10,21.39,39.2,19.7,39.4,21.29,38.03,21.6,36.2,19.30428571,44.09,2.5,80.5,19.29,36.134,21.2,41.36333333,17.89,38.33333333,1.9,757.05,94,1.5,52
80,20,21.29,41.76,18.2,46.63333333,22.89,38.59,21.42666667,38.69333333,20.39,46.36,4.123333333,59.09666667,20.6,33.96666667,22.29,42.22333333,20.29,43.29666667,1.6,754.0333333,100,1,3.333333333
60,0,22,35.9,19.5,38.26,21.89,35.59,20.7,34.79,18.5,43.79,5.866666667,47.32666667,19.26,30.26,22.5,39.53,19.35666667,37.46666667,5.133333333,762.5,83.83333333,3,24.16666667
120,0,23.5,34.15666667,22.62857143,32.35285714,24.29,34.4,23.35666667,33.46666667,22.7,36.754,17.46,1,23.7,28.478,24.89,34.44285714,22.89,38.75142857,14.26666667,760.3,44.83333333,2.166666667,40
160,30,21.29,43.09,20.79,42.5,20.56666667,44.5,20.4,45.3,17.95722222,50.98888889,10.42666667,98.56,17.79,42.145,18.7,47.78111111,17,47.4,10.3,764.1666667,83.66666667,4.166666667,27.33333333
70,0,22.89,38.29,27.1,30.79,23.7,36.53,23.82333333,35.79,19.7,48.4,22.46333333,1,22.29,35.09,23.1,40.13333333,21.5,40.272,17.46666667,754.4,51.66666667,3,40
50,0,25.06666667,43.82666667,23.5,44.9,26.79,40.29,25.5,42.56,23.5,48.9,15.03333333,48.96666667,24.2,41.5,25.33,51.29,23.79,48.86857143,15.05,752.4333333,95.33333333,1.833333333,20.83333333
60,0,24.7,47.79,22.98428571,49.98571429,26.22571429,42.97142857,24.83,45.44,23.89,54.33333333,14.92428571,58.52571429,24.5,43.25142857,25.79,49.86333333,24.08,47.072,14.4,748.4666667,95.33333333,2.666666667,23.66666667
380,10,22.89,37.53,22.35666667,35.53,26.93,37.36666667,22.89,34.5,20.79,42.09,14.26333333,3.23,21.89,30.62857143,23.39,38.59,20.6,37.7,13.06666667,757.4,57,5.333333333,40
50,0,20.5,37.2,17.73,40,21,37.73,18.79,36.2,18.5,43.7,0.9,78.36666667,18.46333333,32.29,21.1,43.59,18.39,40.86333333,0.1,740.2,99,0.833333333,52.33333333
50,0,21.66666667,38,22.6,35.7,21.89,36.59,22,35.53,19,46.2,10.36,21.53333333,19.6,33.66333333,21.89,38.545,19.79,39.43,10.6,757.6,57,2,27
680,0,20.29,39.33333333,19.6,38.36,20.53333333,40.32666667,19.1,38.59,18.48777778,50.88166667,4.966666667,92.6,19.2,34.645,21.48166667,41.51444444,18.5,39.9,4.65,743.1,75.66666667,5.166666667,40
270,0,21.63333333,43.09,20.7,41.9,23.76,40.96333333,20.79,38.6,20,49.4,13.158,14.872,21.52,33.59,23.5,39.356,20.6,41,11.05,753.5,60.5,4,40
80,10,22.6,40.5,21.79,38.69333333,24.2,36.79,22.39,39.02944444,20.7,46.56,17.29,7.366666667,21.64,34.09,22.6,39.754,20.85666667,43.83333333,13.9,747.5666667,61,7.333333333,40
80,0,21.1,37.96333333,18,41.4,22.39,37.8725,21.29,35.13714286,19.92666667,47.7,1.426666667,47.83,20.29,31.29,21.76,42.79,20,41.36333333,3.333333333,767.3333333,88,2.666666667,28
50,10,22.2,41.56,22.7,38.72333333,23.1,38.79,23.29,39,20.5,45.32666667,18.66857143,6.335714286,21.76571429,35.78571429,22.63333333,40.56,20.7,42.09,15.6,753.8,59,3,40
50,0,18.79,46.59,18.1,46.59,19.6,45,17.85666667,47.4,17.29,53.2,6.263333333,98.39666667,17.39,43.91055556,17.39,50.2,16.79,48,6.2,762.1,90,2,29
60,0,24.69454545,49.40609091,24.34684685,47.05399399,26.82390909,43.78454545,24.0018018,46.8590991,22.93198198,52.54308559,22.4636036,21.31333333,23.89234234,43.83218468,24.40881818,51.16272727,23.17427273,48.35454545,17.6,751.65,81.5,2,40
90,10,22.7,41.43333333,20.89,42.86333333,22.79,39.59,20.7,37.22333333,20.1,45.4,10,38.52,21.89,33.65666667,23.66666667,36.9,19.89,36.13333333,11.1,749.1333333,66,5,40
50,0,21,39.5,20.03333333,40.59,21.82333333,37.43333333,19.89,38.23,19.39,44.76,14.23333333,16.66,20.1,33.79,21.03333333,39.59,19.7,37.73,9.466666667,757.3833333,69.66666667,2,26.5
70,0,20.7,41.33333333,19.13333333,41.79666667,21.96333333,39.15666667,19.79,35.46666667,18.2,45.416,8.66,47.63333333,18.6,30.956,19.7,38.73,17.89,37.59,5.266666667,753.7833333,62.66666667,1,26
70,0,22.89,38.29,27.06666667,30.7,23.7,36.59,23.89,35.79,19.7,48.32666667,22.66666667,1,22.29,35,23.1,39.93333333,21.5,40.2,17.73333333,754.35,50.83333333,3,40
50,0,19.89,36.82666667,16.5,41.56,20.29,37.56,19.2,34.79,18.5,41.59,-0.3,69.53333333,19.29,31,21.2,44.32666667,18.5,41.12666667,-0.483333333,766.8333333,94.66666667,1,10.33333333
40,0,20.7,37.7,17.7,41.7,23.13333333,36.62666667,19.39,36.79,19.29,46.29,2.5,49.03,19.39,31.5,21.82333333,42.06666667,19.1,41,3.166666667,764.2,92.66666667,2.333333333,22
40,10,20.79,40.2,19.2,41.59,20.6,38.53,19.39,39.4,19,46.73,8.033333333,86.26333333,18.5,35.59,20.7,48.93333333,18,41.16333333,8.4,749.3333333,85,8,40
50,10,21.2,44.9,19.7,44.96666667,21.89,43.5,20.7,43.96666667,18.5,55.53,10.06,74.94,18.5,41.29,21.6,51.93333333,18.7,47.776,9.733333333,752,85,8.666666667,48
50,0,20.79,37.22333333,20.1,36.56666667,20.32333333,40.43333333,17.29,37.66333333,18.46833333,40.55222222,-2.29,93.1,16.7,30.53777778,19.5,41.885,15.8,37.36,-0.1,764.8,87.5,2.5,60.5
110,0,22.2,36,20,37,22.56666667,33.96666667,21.7,34.054,20.79,42.43333333,7.53,23.72333333,22.1,29.1,24.29,36.45,20.5,35.16333333,7.366666667,757.4,65.33333333,5.666666667,40
60,0,20.56666667,37.59,18.7,38.66333333,21,38.9,19.35666667,36.79,18,48.9,3.56,81.72666667,18.39,33,20.7,46.23,18.29,41.9,4.15,742.55,87.5,5.5,40
60,0,20.89,41.73,19.1,44.3175,21.5,38.79,19.7,40.79,19.29,45.79,13.05,46.15,20,36.9,21.29,42.53,19.53333333,40.7,13.81666667,752.45,73.16666667,7,27.33333333
60,0,21.1,43.79,20.5,42.4,21.92666667,45.9,20.6,45.4,19.5,62.43277778,3.826666667,95.96333333,18.5,41.055,20.89,52.535,18.2,49.29,4.75,757.7333333,89.83333333,4.166666667,30.83333333
50,0,19.29,39.93333333,18,40.2,19,39.5,18.13333333,37.4,16.39,54.95,-1.016666667,91.89055556,19.17222222,31.6,20.08333333,39.68166667,16.89,38.4,-0.366666667,757.3833333,72,1,22.83333333
60,0,20.79,40.59,19.16666667,40.4,20.2,40.09,20.2,38.23,18.7,61.16333333,-5.338095238,87.11238095,20,37.4,21,47.4,17.6,40.43333333,-4,761.65,86.5,2.5,26
70,10,22,35.2,19.46333333,37.16333333,21.39,34.5,20.39,36.2,19.82333333,76.73333333,1.23,49.5,19.53333333,29.35666667,22.79,39.56,19,34.03,3.166666667,754.7666667,85.5,1,40
40,0,21.79,42.36,19.63333333,46.45666667,22.2,38.59,21.2,39.53,19.79,48.5,9.696666667,47.5,20,36.3975,21.79,42.06,19.73,40.32666667,8.1,756.2,83,4,24
70,0,21.26,35.29,20.5,34,20.29,36.06,21,33.9,17.96333333,45.66333333,8.366666667,29.56,21.85666667,28.29,23.96333333,33.86,19.2,38.7,8.5,769.2333333,60.33333333,6,24
50,0,21.85666667,38.79,22.2,36.29,22.2,36.9,22,37.045,19.89,45.4,15.5,1,20.89,31.58571429,21.2,39.32666667,20.29,38.46666667,12.93333333,765.6333333,55.66666667,2.666666667,47
